material_id,material_name,formula,material_family,material_subfamily,family,application_subsystem,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,recommendation_basis,engineer_reviewed,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_percent,density_g_cm3,data_assumption_notes,assumption_fields,youngs_modulus_gpa,hardness_hv,fatigue_strength_mpa,corrosion_resistance_score,bulk_modulus_gpa,shear_modulus_gpa,formation_energy_per_atom,band_gap_ev,dielectric_constant,specific_heat,viscosity,freezing_point,boiling_point,impact_resistance_score,flame_retardancy_score,electrical_insulation_score,comfort_score,durability_score,voc_emission_score,fire_safety_score,wear_resistance_score,rolling_resistance_score,grip_score,salt_spray_hours,adhesion_score,scratch_resistance_score,toxicity_score,corrosion_inhibition_score,thermal_conductivity_w_mk,cost_index,co2_index,co2_kg_per_kg,recycled_content_percent,recyclability_score,bio_based_content_percent,supplier_risk_score,traceability_score,critical_material_risk_score,closed_loop_available,supplier_name,certification_tags,prediction_confidence_score,notes,wt_percent_c,wt_percent_mn,wt_percent_si,wt_percent_cr,wt_percent_ni,wt_percent_mo,wt_percent_v,wt_percent_nb,wt_percent_al,wt_percent_co,wt_percent_n,wt_percent_ti,wt_percent_w,data_completeness_score
STEEL_0113,Fe0.702Mn0.000102Si0.000200Cr0.154Ni0.0802Mo0.0146V0.000110Nb0.0000604Co0.0409Al0.00249Ti0.00551,Fe0.702Mn0.000102Si0.000200Cr0.154Ni0.0802Mo0.0146V0.000110Nb0.0000604Co0.0409Al0.00249Ti0.00551,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1274.7,1347.0,,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01,0.01,14.3,8.4,2.5,0.01,0.01,0.12,4.3,0.0,0.47,0.0,66.7
STEEL_0114,Fe0.703C0.000908Mn0.0000992Si0.0375Cr0.146Ni0.0557Mo0.000114V0.000107Nb0.0000587Co0.0555Al0.000606Ti0.000569,Fe0.703C0.000908Mn0.0000992Si0.0375Cr0.146Ni0.0557Mo0.000114V0.000107Nb0.0000587Co0.0555Al0.000606Ti0.000569,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1130.0,1212.6,14.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,1.93,13.9,6.0,0.02,0.01,0.01,0.03,6.0,0.0,0.05,0.0,100.0
STEEL_0115,Fe0.703C0.00274Mn0.0209Si0.00625Cr0.173Ni0.0481Mo0.00864V0.000108Nb0.0000591Co0.0189Al0.0179,Fe0.703C0.00274Mn0.0209Si0.00625Cr0.173Ni0.0481Mo0.00864V0.000108Nb0.0000591Co0.0189Al0.0179,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1237.0,1374.2,9.9,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,2.09,0.32,16.42,5.14,1.51,0.01,0.01,0.88,2.03,0.0,0.0,0.0,100.0
STEEL_0116,Fe0.703C0.00883Mn0.000102Si0.000199Cr0.135Ni0.00942Mo0.0115V0.000110Nb0.000421Co0.131Al0.000621,Fe0.703C0.00883Mn0.000102Si0.000199Cr0.135Ni0.00942Mo0.0115V0.000110Nb0.000421Co0.131Al0.000621,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1371.4,1730.5,15.6,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.01,0.01,12.61,0.99,1.98,0.01,0.07,0.03,13.79,0.0,0.0,0.0,100.0
STEEL_0117,Fe0.703C0.00927Mn0.000101Si0.000198Cr0.128Ni0.0235Mo0.00574V0.000109Nb0.000599Co0.129Al0.000619,Fe0.703C0.00927Mn0.000101Si0.000198Cr0.128Ni0.0235Mo0.00574V0.000109Nb0.000599Co0.129Al0.000619,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1273.3,1640.2,18.6,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.01,0.01,11.94,2.48,0.99,0.01,0.1,0.03,13.64,0.0,0.0,0.0,100.0
STEEL_0118,Fe0.704C0.000476Mn0.000104Si0.000203Cr0.000110Ni0.148Mo0.0304V0.000112Nb0.0000615Co0.0892Al0.0191Ti0.00835,Fe0.704C0.000476Mn0.000104Si0.000203Cr0.000110Ni0.148Mo0.0304V0.000112Nb0.0000615Co0.0892Al0.0191Ti0.00835,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1393.5,1521.4,13.8,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,15.2,5.1,0.01,0.01,0.9,9.2,0.0,0.7,0.0,100.0
STEEL_0119,Fe0.705C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.147Mo0.0304V0.000112Nb0.0000615Co0.0891Al0.0195Ti0.00835,Fe0.705C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.147Mo0.0304V0.000112Nb0.0000615Co0.0891Al0.0195Ti0.00835,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1580.1,1719.1,10.2,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,15.1,5.1,0.01,0.01,0.92,9.2,0.0,0.7,0.0,100.0
STEEL_0120,Fe0.706C0.000906Mn0.0000990Si0.0372Cr0.162Ni0.0361Mo0.000113V0.000107Nb0.0000586Co0.0554Al0.000806Ti0.000796,Fe0.706C0.000906Mn0.0000990Si0.0372Cr0.162Ni0.0361Mo0.000113V0.000107Nb0.0000586Co0.0554Al0.000806Ti0.000796,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1109.3,1178.2,12.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,1.92,15.5,3.9,0.02,0.01,0.01,0.04,6.0,0.0,0.07,0.0,100.0
STEEL_0121,Fe0.706C0.0106Mn0.000101Si0.00712Cr0.135Ni0.00899Mo0.0114V0.000109Nb0.000478Co0.120Al0.000617,Fe0.706C0.0106Mn0.000101Si0.00712Cr0.135Ni0.00899Mo0.0114V0.000109Nb0.000478Co0.120Al0.000617,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1302.8,1721.7,18.1,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.01,0.36,12.6,0.95,1.97,0.01,0.08,0.03,12.77,0.0,0.0,0.0,100.0
STEEL_0122,Fe0.706C0.0116Mn0.000101Si0.000199Cr0.0965Ni0.0589Mo0.00755V0.00317Nb0.0000600Co0.115Al0.000620Ti0.000349,Fe0.706C0.0116Mn0.000101Si0.000199Cr0.0965Ni0.0589Mo0.00755V0.00317Nb0.0000600Co0.115Al0.000620Ti0.000349,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1405.6,1798.3,16.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.01,0.01,9.0,6.2,1.3,0.29,0.01,0.03,12.2,0.0,0.03,0.0,100.0
STEEL_0123,Fe0.707C0.000959Mn0.000105Si0.000205Cr0.000111Ni0.182Mo0.0306V0.000113Nb0.0000620Co0.0655Al0.00256Ti0.0107,Fe0.707C0.000959Mn0.000105Si0.000205Cr0.000111Ni0.182Mo0.0306V0.000113Nb0.0000620Co0.0655Al0.00256Ti0.0107,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1088.6,1226.4,21.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,0.01,18.6,5.1,0.01,0.01,0.12,6.7,0.0,0.89,0.0,100.0
STEEL_0124,Fe0.707C0.000959Mn0.000105Si0.000205Cr0.000111Ni0.183Mo0.0306V0.000113Nb0.0000620Co0.0675Al0.00256Ti0.00770,Fe0.707C0.000959Mn0.000105Si0.000205Cr0.000111Ni0.183Mo0.0306V0.000113Nb0.0000620Co0.0675Al0.00256Ti0.00770,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1026.6,1178.2,14.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,0.01,18.6,5.1,0.01,0.01,0.12,6.9,0.0,0.64,0.0,100.0
STEEL_0125,Fe0.707C0.0112Mn0.000102Si0.000199Cr0.0956Ni0.0485Mo0.00990V0.00318Nb0.0000601Co0.123Al0.000621Ti0.000350,Fe0.707C0.0112Mn0.000102Si0.000199Cr0.0956Ni0.0485Mo0.00990V0.00318Nb0.0000601Co0.123Al0.000621Ti0.000350,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1429.7,1925.8,15.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.01,0.01,8.9,5.1,1.7,0.29,0.01,0.03,13.0,0.0,0.03,0.0,100.0
STEEL_0126,Fe0.709C0.0103Mn0.000102Si0.000200Cr0.0328Ni0.107Mo0.00692V0.000110Nb0.0000605Co0.133Al0.000625Ti0.000117,Fe0.709C0.0103Mn0.000102Si0.000200Cr0.0328Ni0.107Mo0.00692V0.000110Nb0.0000605Co0.133Al0.000625Ti0.000117,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1810.0,1970.0,12.2,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.01,0.01,3.03,11.17,1.18,0.01,0.01,0.03,13.89,0.0,0.01,0.0,100.0
STEEL_0127,Fe0.710C0.000477Mn0.000104Si0.000204Cr0.000110Ni0.149Mo0.0305V0.000112Nb0.0000617Co0.0885Al0.0127Ti0.00814,Fe0.710C0.000477Mn0.000104Si0.000204Cr0.000110Ni0.149Mo0.0305V0.000112Nb0.0000617Co0.0885Al0.0127Ti0.00814,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1123.1,1198.9,13.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,15.3,5.1,0.01,0.01,0.6,9.1,0.0,0.68,0.0,100.0
STEEL_0128,Fe0.711C0.00699Mn0.000102Si0.000199Cr0.0969Ni0.0458Mo0.00875V0.00549Nb0.0000603Co0.123Al0.000622Ti0.000234,Fe0.711C0.00699Mn0.000102Si0.000199Cr0.0969Ni0.0458Mo0.00875V0.00549Nb0.0000603Co0.123Al0.000622Ti0.000234,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1412.5,1688.1,10.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.01,0.01,9.0,4.8,1.5,0.5,0.01,0.03,13.0,0.0,0.02,0.0,100.0
STEEL_0129,Fe0.711C0.00931Mn0.000102Si0.000199Cr0.113Ni0.0237Mo0.0115V0.000110Nb0.000602Co0.130Al0.000622,Fe0.711C0.00931Mn0.000102Si0.000199Cr0.113Ni0.0237Mo0.0115V0.000110Nb0.000602Co0.130Al0.000622,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1282.2,1668.7,17.8,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.01,0.01,10.53,2.49,1.98,0.01,0.1,0.03,13.67,0.0,0.0,0.0,100.0
STEEL_0130,Fe0.711C0.0108Mn0.000102Si0.000200Cr0.0336Ni0.108Mo0.00697V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,Fe0.711C0.0108Mn0.000102Si0.000200Cr0.0336Ni0.108Mo0.00697V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1777.6,1954.6,15.6,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.01,0.01,3.11,11.26,1.19,0.01,0.01,0.01,13.48,0.0,0.01,0.0,100.0
STEEL_0131,Fe0.712C0.00143Mn0.000104Si0.000203Cr0.000110Ni0.146Mo0.0297V0.000112Nb0.00123Co0.0852Al0.0207Ti0.00310,Fe0.712C0.00143Mn0.000104Si0.000203Cr0.000110Ni0.146Mo0.0297V0.000112Nb0.00123Co0.0852Al0.0207Ti0.00310,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1026.6,1164.4,35.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,0.01,15.0,5.0,0.01,0.2,0.98,8.8,0.0,0.26,0.0,100.0
STEEL_0132,Fe0.712C0.00144Mn0.000105Si0.000205Cr0.000111Ni0.180Mo0.0306V0.000113Nb0.0000620Co0.0655Al0.00235Ti0.00842,Fe0.712C0.00144Mn0.000105Si0.000205Cr0.000111Ni0.180Mo0.0306V0.000113Nb0.0000620Co0.0655Al0.00235Ti0.00842,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1109.3,1281.5,18.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,0.01,18.3,5.1,0.01,0.01,0.11,6.7,0.0,0.7,0.0,100.0
STEEL_0133,Fe0.712C0.00471Mn0.00639Si0.00746Cr0.133Ni0.0000964Mo0.0363V0.000111N0.00121Nb0.0000609Co0.0980Al0.000629,Fe0.712C0.00471Mn0.00639Si0.00746Cr0.133Ni0.0000964Mo0.0363V0.000111N0.00121Nb0.0000609Co0.0980Al0.000629,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1258.2,1650.9,12.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.62,0.37,12.195,0.01,6.15,0.01,0.01,0.03,10.2,0.03,0.0,0.0,100.0
STEEL_0134,Fe0.712C0.0103Mn0.000102Si0.000200Cr0.0336Ni0.108Mo0.00698V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,Fe0.712C0.0103Mn0.000102Si0.000200Cr0.0336Ni0.108Mo0.00698V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1743.5,1925.4,16.8,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.01,0.01,3.11,11.22,1.19,0.01,0.01,0.01,13.51,0.0,0.01,0.0,100.0
STEEL_0135,Fe0.713C0.00984Mn0.000102Si0.000200Cr0.0335Ni0.107Mo0.00698V0.000110Nb0.0000606Co0.129Al0.000209Ti0.000118,Fe0.713C0.00984Mn0.000102Si0.000200Cr0.0335Ni0.107Mo0.00698V0.000110Nb0.0000606Co0.129Al0.000209Ti0.000118,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1792.1,1991.2,15.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.01,0.01,3.1,11.18,1.19,0.01,0.01,0.01,13.52,0.0,0.01,0.0,100.0
STEEL_0136,Fe0.713C0.0108Mn0.000102Si0.000200Cr0.0335Ni0.106Mo0.00697V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,Fe0.713C0.0108Mn0.000102Si0.000200Cr0.0335Ni0.106Mo0.00697V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1741.8,1933.4,15.6,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.01,0.01,3.1,11.08,1.19,0.01,0.01,0.01,13.49,0.0,0.01,0.0,100.0
STEEL_0137,Fe0.713C0.0108Mn0.000102Si0.000200Cr0.0336Ni0.107Mo0.00691V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,Fe0.713C0.0108Mn0.000102Si0.000200Cr0.0336Ni0.107Mo0.00691V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1746.6,1945.8,14.8,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.01,0.01,3.11,11.16,1.18,0.01,0.01,0.01,13.46,0.0,0.01,0.0,100.0
STEEL_0138,Fe0.713C0.0112Mn0.000102Si0.000200Cr0.0337Ni0.106Mo0.00697V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,Fe0.713C0.0112Mn0.000102Si0.000200Cr0.0337Ni0.106Mo0.00697V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1804.2,2010.8,15.9,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.01,0.01,3.12,11.06,1.19,0.01,0.01,0.01,13.46,0.0,0.01,0.0,100.0
STEEL_0139,Fe0.714C0.00138Mn0.00602Si0.00589Cr0.154Ni0.0798Mo0.0144V0.000108Nb0.0000593Co0.0000935Al0.0245,Fe0.714C0.00138Mn0.00602Si0.00589Cr0.154Ni0.0798Mo0.0144V0.000108Nb0.0000593Co0.0000935Al0.0245,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1478.4,1617.0,5.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.6,0.3,14.5,8.5,2.5,0.01,0.01,1.2,0.01,0.0,0.0,0.0,100.0
STEEL_0140,Fe0.714C0.00984Mn0.000102Si0.000200Cr0.0336Ni0.106Mo0.00698V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000118,Fe0.714C0.00984Mn0.000102Si0.000200Cr0.0336Ni0.106Mo0.00698V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000118,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1795.5,1991.9,13.4,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.01,0.01,3.11,11.11,1.19,0.01,0.01,0.01,13.48,0.0,0.01,0.0,100.0
STEEL_0141,Fe0.714C0.0108Mn0.000102Si0.000400Cr0.0337Ni0.106Mo0.00703V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,Fe0.714C0.0108Mn0.000102Si0.000400Cr0.0337Ni0.106Mo0.00703V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1818.0,2022.2,14.4,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.01,0.02,3.12,11.03,1.2,0.01,0.01,0.01,13.45,0.0,0.01,0.0,100.0
STEEL_0142,Fe0.715C0.00378Mn0.00609Si0.00605Cr0.133Ni0.0000966Mo0.0372V0.000111N0.00202Nb0.0000610Co0.0962Al0.000630,Fe0.715C0.00378Mn0.00609Si0.00605Cr0.133Ni0.0000966Mo0.0372V0.000111N0.00202Nb0.0000610Co0.0962Al0.000630,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1287.4,1801.8,9.7,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.59,0.3,12.16,0.01,6.3,0.01,0.01,0.03,10.0,0.05,0.0,0.0,100.0
STEEL_0143,Fe0.717C0.000960Mn0.000105Si0.000205Cr0.000111Ni0.178Mo0.0288V0.000113Nb0.00186Co0.0665Al0.00192Ti0.00494,Fe0.717C0.000960Mn0.000105Si0.000205Cr0.000111Ni0.178Mo0.0288V0.000113Nb0.00186Co0.0665Al0.00192Ti0.00494,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1005.9,1109.3,28.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,0.01,18.1,4.8,0.01,0.3,0.09,6.8,0.0,0.41,0.0,100.0
STEEL_0144,Fe0.718C0.000473Mn0.000103Si0.000606Cr0.0866Ni0.0969Mo0.00118N0.000405Co0.0784W0.00707Al0.00421Ti0.00581,Fe0.718C0.000473Mn0.000103Si0.000606Cr0.0866Ni0.0969Mo0.00118N0.000405Co0.0784W0.00707Al0.00421Ti0.00581,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1525.0,1635.0,9.8,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.03,7.93,10.02,0.2,0.0,0.0,0.2,8.14,0.01,0.49,2.29,100.0
STEEL_0145,Fe0.718C0.00317Mn0.00594Si0.00581Cr0.178Ni0.0648Mo0.000113V0.000107Nb0.0000585Co0.0000922Al0.0242,Fe0.718C0.00317Mn0.00594Si0.00581Cr0.178Ni0.0648Mo0.000113V0.000107Nb0.0000585Co0.0000922Al0.0242,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1362.9,1447.6,9.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.6,0.3,17.0,7.0,0.02,0.01,0.01,1.2,0.01,0.0,0.0,0.0,100.0
STEEL_0146,Fe0.719C0.000945Mn0.000103Si0.000202Cr0.0557Ni0.108Mo0.0302V0.000111Nb0.0000611Co0.0597Al0.0149Ti0.0111,Fe0.719C0.000945Mn0.000103Si0.000202Cr0.0557Ni0.108Mo0.0302V0.000111Nb0.0000611Co0.0597Al0.0149Ti0.0111,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1071.4,1229.8,24.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,5.1,11.2,5.1,0.01,0.01,0.71,6.2,0.0,0.94,0.0,100.0
STEEL_0147,Fe0.720C0.000948Mn0.000104Si0.000203Cr0.0559Ni0.109Mo0.0303V0.00548Nb0.0000613Co0.0609Al0.00865Ti0.00880,Fe0.720C0.000948Mn0.000104Si0.000203Cr0.0559Ni0.109Mo0.0303V0.00548Nb0.0000613Co0.0609Al0.00865Ti0.00880,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1136.8,1205.8,22.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,5.1,11.2,5.1,0.49,0.01,0.41,6.3,0.0,0.74,0.0,100.0
STEEL_0148,Fe0.720C0.00407Mn0.0277Si0.00619Cr0.183Ni0.0411Mo0.000113V0.000107Nb0.0000585Co0.0000923Al0.0181,Fe0.720C0.00407Mn0.0277Si0.00619Cr0.183Ni0.0411Mo0.000113V0.000107Nb0.0000585Co0.0000923Al0.0181,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1236.6,1381.9,12.9,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,2.8,0.32,17.48,4.44,0.02,0.01,0.01,0.9,0.01,0.0,0.0,0.0,100.0
STEEL_0149,Fe0.721C0.000476Mn0.000104Si0.000203Cr0.0560Ni0.109Mo0.0304V0.0105Nb0.0000615Co0.0611Al0.00191Ti0.00931,Fe0.721C0.000476Mn0.000104Si0.000203Cr0.0560Ni0.109Mo0.0304V0.0105Nb0.0000615Co0.0611Al0.00191Ti0.00931,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1040.4,1164.4,22.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,5.1,11.2,5.1,0.94,0.01,0.09,6.3,0.0,0.78,0.0,100.0
STEEL_0150,Fe0.721C0.000955Mn0.000104Si0.000204Cr0.000110Ni0.143Mo0.0299V0.00484Nb0.00124Co0.0867Al0.0102Ti0.00240,Fe0.721C0.000955Mn0.000104Si0.000204Cr0.000110Ni0.143Mo0.0299V0.00484Nb0.00124Co0.0867Al0.0102Ti0.00240,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1026.6,1178.2,18.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,0.01,14.6,5.0,0.43,0.2,0.48,8.9,0.0,0.2,0.0,100.0
