material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,density_g_cm3,bulk_modulus_gpa,shear_modulus_gpa,formation_energy_per_atom,band_gap_ev,dielectric_constant,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_percent,youngs_modulus_gpa,thermal_conductivity_w_mk,specific_heat,notes,data_completeness_score
JVASP-15056,HoAg,HoAg,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.792,76.0,31.62,-0.37346,0.0,57.3519,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-38317,RbF3,RbF3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.562,25.18,-3.69,-1.27512,0.0,67.1301,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64131,Ba4CuSe,Ba4CuSe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.82,,,0.2644,0.0,113.7027,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-37031,TiFe2Sb,TiFe2Sb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.471,185.57,43.48,-0.23465,0.0,51.4572,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-98615,Ca3La3B5O15,Ca3La3B5O15,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.478,,,-3.27414,4.294,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-14789,NdTe,NdTe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.022,61.0,35.1,-1.46013,0.0,60.9057,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-98038,La3CuSnS7,La3CuSnS7,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.858,,,-1.71488,1.685,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-28636,MoWSe2S2,MoWSe2S2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.281,,,-0.7351,0.586,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-97916,RbCrF5,RbCrF5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.7,,,-2.80415,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-18944,LaAs,LaAs,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.997,,,-1.63611,0.0,36.0999,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64985,Be2RuPb,Be2RuPb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.706,135.09,32.05,0.41383,0.0,40.1831,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64784,Ba4NiBr,Ba4NiBr,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.032,,,0.49424,0.0,76.3655,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64093,BaSrCd,BaSrCd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.249,,,0.2523,0.0,84.8918,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-98551,TmFeO3,TmFeO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.543,,,-2.65468,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-39448,RuPbO3,RuPbO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.408,184.2,38.22,-1.1063,0.0,72.1677,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-37049,Ti2GaNi,Ti2GaNi,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.386,,,-0.2525,0.0,245.8256,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-15260,Li2GaPt,Li2GaPt,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.375,,,-0.69134,0.0,44.3218,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64429,Ba4LiSn,Ba4LiSn,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.254,,,0.22923,0.0,128.4032,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-87040,VP4,VP4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.598,114.46,85.19,-0.3635,0.0,58.628,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-16080,Mn,Mn,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.517,281.13,127.46,0.07558,0.0,127.4387,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-14914,Si2Ru,Si2Ru,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.888,166.6,95.58,-0.29383,0.0,43.2361,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-37042,Ti3Ge,Ti3Ge,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.647,125.77,36.94,-0.25899,0.0,147.2009,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-107773,Ca3CdO4,Ca3CdO4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.476,118.11,72.13,-2.77374,1.85,4.4922,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-50760,LiAgF2,LiAgF2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.153,,,-2.06912,1.584,3.9482,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-37191,Mn2SnRu,Mn2SnRu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.319,174.83,17.06,0.0907,0.0,128.2613,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-37039,Ti3Sn,Ti3Sn,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.117,115.93,26.6,-0.17272,0.0,142.1632,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-97337,Na3Hg2,Na3Hg2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.647,,,-0.17095,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-64316,Ba4NbFe,Ba4NbFe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.031,,,1.56755,0.0,276.8976,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-37104,Sc2MnGe,Sc2MnGe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.484,99.57,19.24,-0.19439,0.0,84.1271,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64047,Ba4LaTc,Ba4LaTc,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.651,,,1.11468,0.0,222.2708,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-38842,MgMnRh2,MgMnRh2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.279,,,-0.30028,0.0,232.8946,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64528,Ba4LiPb,Ba4LiPb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.705,,,0.23283,0.0,130.0954,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64244,Ba4HfCu,Ba4HfCu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.347,,,1.02361,0.0,189.2982,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-14830,W,W,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,18.896,305.2,143.46,0.0,0.0,52.3802,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64379,Ba4TlTe,Ba4TlTe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.748,,,-0.04958,0.0,139.6403,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-98439,CdH4S2O5,CdH4S2O5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.108,,,-1.03375,3.169,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-37057,Ti2InNi,Ti2InNi,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.874,115.03,19.64,-0.09282,0.0,218.123,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-63958,Ba4BiPd,Ba4BiPd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.084,,,0.18018,0.0,103.5495,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64670,Ba4TiSe,Ba4TiSe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.538,,,0.46016,0.0,150.7549,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-97854,AgNO3,AgNO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.598,,,-0.10368,0.861,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-11958,Al9Co2,Al9Co2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.569,101.07,72.0,-0.35191,0.0,146.9195,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-36885,TlCoF3,TlCoF3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.5,74.6,31.8,-1.84964,0.0,17.9054,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-97988,HoMn12,HoMn12,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.859,,,-0.02471,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-1750,ErSbPd,ErSbPd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,9.339,94.77,43.78,-1.10797,0.214,20.0254,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64724,Ba4GaCu,Ba4GaCu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.639,12.9,-1.2,0.58324,0.0,174.0339,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-36782,MnAgO2,MnAgO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.401,85.28,32.87,-1.22149,0.0,56.8911,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64865,Ba4ScNb,Ba4ScNb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.882,,,1.14257,0.0,237.1839,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-36857,MnAuO2,MnAuO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.271,102.97,37.76,-1.15603,0.0,83.2794,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-37583,VFeRu2,VFeRu2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.608,234.77,53.92,-0.07385,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,62.5
JVASP-39364,Ni3Hg,Ni3Hg,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,11.846,158.9,55.02,0.28546,0.0,243.1779,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-98496,Li3P7,Li3P7,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.021,,,-0.42434,1.8,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-28962,TeMoWSe2S,TeMoWSe2S,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.378,5.0,0.79,-0.49652,0.44,13.0254,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64907,Be2TlIr,Be2TlIr,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,12.508,149.96,-13.51,0.30087,0.0,61.3374,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-65023,Mg4BeRu,Mg4BeRu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.221,,,0.61273,0.0,133.0336,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-36850,MnAgO2,MnAgO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.467,125.43,32.72,-1.21096,0.0,82.4336,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-91700,B2CN,B2CN,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.123,330.32,321.77,-0.53074,0.0,7.728,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-36853,MnAuO2,MnAuO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.355,143.11,37.53,-1.14822,0.0,98.3376,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-98174,Na2LiAlP2,Na2LiAlP2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.078,,,-0.75957,1.961,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-107737,Ti4CuAg,Ti4CuAg,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.218,,,-0.10614,0.0,28.3757,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-90429,K3Sb,K3Sb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.352,,,-0.50344,0.477,7.7686,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-323,TiS2,TiS2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.224,47.87,34.62,-1.42034,0.0,30.2311,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-97429,CdP2O6,CdP2O6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.814,,,-2.03639,3.786,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-89958,PrMgAg,PrMgAg,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.971,,,-0.285,0.0,182.099,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-37300,SrCaO3,SrCaO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.552,66.77,29.86,-2.02424,0.0,67.2147,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-38181,KInO3,KInO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.306,76.93,34.34,-1.04267,0.0,68.0965,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-1198,ZnTe,ZnTe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.474,45.33,23.3,-0.45889,1.057,9.7014,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-38289,RbSrO3,RbSrO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.339,,,-1.14494,0.0,85.6864,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-37387,Th3U,Th3U,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,12.751,60.7,41.34,0.25005,0.0,386.6839,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-38327,RbCaO3,RbCaO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.024,43.73,18.08,-1.29606,0.0,85.4164,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-48092,Mn3O4F2,Mn3O4F2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.655,,,-2.01166,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-47532,Mn2FeO3,Mn2FeO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.729,,,-1.20979,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-29105,Te8Mo3W,Te8Mo3W,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.915,,,-0.1686,0.866,15.5269,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64586,Ba4CdSn,Ba4CdSn,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.08,,,0.17204,0.0,141.8188,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-22557,CrCuO2,CrCuO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.197,199.77,86.74,-1.39347,0.0,101.6186,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-39275,FeAu3,FeAu3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,16.004,139.43,28.04,0.16809,0.0,140.4627,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-97624,Mg9Si5,Mg9Si5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.195,,,-0.16668,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-14757,Li,Li,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,0.585,13.8,6.84,-0.00017,0.0,1.6652,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-22671,NaCrO2,NaCrO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.614,144.96,87.07,-1.8573,0.0,93.5638,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-22514,CoF2,CoF2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.039,141.27,45.6,-1.57806,0.0,48.2412,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-15478,LiGa2Rh,LiGa2Rh,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.372,,,-0.53024,0.0,89.2347,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-28353,CoTe2,CoTe2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.521,56.71,27.11,-0.19234,0.0,73.5811,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-90115,Zn2Ga2S5,Zn2Ga2S5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.927,,,-0.6912,0.0,11.4369,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-89035,Tl2MoO4,Tl2MoO4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,6.905,,,-1.70163,3.21,5.3241,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-91521,CeSi2Ir,CeSi2Ir,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.64,,,-0.89065,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-39244,KBaO3,KBaO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.036,,,-0.98063,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-38332,RbBaO3,RbBaO3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.633,,,-1.03013,0.0,87.0513,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-98291,H4PbC2O6,H4PbC2O6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.976,,,-1.13115,2.962,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-65065,BePd4Rh,BePd4Rh,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.466,,,0.42668,0.0,247.8069,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
