material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,bulk_modulus_gpa,notes
matbench_log_kvrh_00000,matbench_log_kvrh_0,matbench_log_kvrh_0,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00285,matbench_log_kvrh_285,matbench_log_kvrh_285,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,135.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00286,matbench_log_kvrh_286,matbench_log_kvrh_286,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00287,matbench_log_kvrh_287,matbench_log_kvrh_287,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,89.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00288,matbench_log_kvrh_288,matbench_log_kvrh_288,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.999999999999998,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00289,matbench_log_kvrh_289,matbench_log_kvrh_289,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,81.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00290,matbench_log_kvrh_290,matbench_log_kvrh_290,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00291,matbench_log_kvrh_291,matbench_log_kvrh_291,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,138.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00292,matbench_log_kvrh_292,matbench_log_kvrh_292,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,285.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00293,matbench_log_kvrh_293,matbench_log_kvrh_293,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,64.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00294,matbench_log_kvrh_294,matbench_log_kvrh_294,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,59.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00295,matbench_log_kvrh_295,matbench_log_kvrh_295,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,183.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00296,matbench_log_kvrh_296,matbench_log_kvrh_296,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,133.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00297,matbench_log_kvrh_297,matbench_log_kvrh_297,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00298,matbench_log_kvrh_298,matbench_log_kvrh_298,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,267.0000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00299,matbench_log_kvrh_299,matbench_log_kvrh_299,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,102.99999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00300,matbench_log_kvrh_300,matbench_log_kvrh_300,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,135.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00301,matbench_log_kvrh_301,matbench_log_kvrh_301,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,178.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00302,matbench_log_kvrh_302,matbench_log_kvrh_302,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,45.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00303,matbench_log_kvrh_303,matbench_log_kvrh_303,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,148.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00304,matbench_log_kvrh_304,matbench_log_kvrh_304,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,133.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00305,matbench_log_kvrh_305,matbench_log_kvrh_305,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,22.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00306,matbench_log_kvrh_306,matbench_log_kvrh_306,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,30.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00307,matbench_log_kvrh_307,matbench_log_kvrh_307,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,204.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00308,matbench_log_kvrh_308,matbench_log_kvrh_308,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00309,matbench_log_kvrh_309,matbench_log_kvrh_309,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00310,matbench_log_kvrh_310,matbench_log_kvrh_310,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,42.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00311,matbench_log_kvrh_311,matbench_log_kvrh_311,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00312,matbench_log_kvrh_312,matbench_log_kvrh_312,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00313,matbench_log_kvrh_313,matbench_log_kvrh_313,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00314,matbench_log_kvrh_314,matbench_log_kvrh_314,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,26.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00315,matbench_log_kvrh_315,matbench_log_kvrh_315,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,59.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00316,matbench_log_kvrh_316,matbench_log_kvrh_316,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,119.99999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00317,matbench_log_kvrh_317,matbench_log_kvrh_317,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,7.999999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00318,matbench_log_kvrh_318,matbench_log_kvrh_318,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,162.99999999999994,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00319,matbench_log_kvrh_319,matbench_log_kvrh_319,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,26.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00320,matbench_log_kvrh_320,matbench_log_kvrh_320,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,111.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00321,matbench_log_kvrh_321,matbench_log_kvrh_321,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,56.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00322,matbench_log_kvrh_322,matbench_log_kvrh_322,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,77.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00323,matbench_log_kvrh_323,matbench_log_kvrh_323,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,75.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00324,matbench_log_kvrh_324,matbench_log_kvrh_324,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,101.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00325,matbench_log_kvrh_325,matbench_log_kvrh_325,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00326,matbench_log_kvrh_326,matbench_log_kvrh_326,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00327,matbench_log_kvrh_327,matbench_log_kvrh_327,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,106.00000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00328,matbench_log_kvrh_328,matbench_log_kvrh_328,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,162.99999999999994,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00329,matbench_log_kvrh_329,matbench_log_kvrh_329,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,54.000000000000014,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00330,matbench_log_kvrh_330,matbench_log_kvrh_330,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,32.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00331,matbench_log_kvrh_331,matbench_log_kvrh_331,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00332,matbench_log_kvrh_332,matbench_log_kvrh_332,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,92.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00333,matbench_log_kvrh_333,matbench_log_kvrh_333,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00334,matbench_log_kvrh_334,matbench_log_kvrh_334,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,84.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00335,matbench_log_kvrh_335,matbench_log_kvrh_335,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,73.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00336,matbench_log_kvrh_336,matbench_log_kvrh_336,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,16.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00337,matbench_log_kvrh_337,matbench_log_kvrh_337,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,240.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00338,matbench_log_kvrh_338,matbench_log_kvrh_338,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,177.00000000000009,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00339,matbench_log_kvrh_339,matbench_log_kvrh_339,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,174.00000000000009,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00340,matbench_log_kvrh_340,matbench_log_kvrh_340,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00341,matbench_log_kvrh_341,matbench_log_kvrh_341,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,47.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00342,matbench_log_kvrh_342,matbench_log_kvrh_342,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,79.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00343,matbench_log_kvrh_343,matbench_log_kvrh_343,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00344,matbench_log_kvrh_344,matbench_log_kvrh_344,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,118.99999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00345,matbench_log_kvrh_345,matbench_log_kvrh_345,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,56.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00346,matbench_log_kvrh_346,matbench_log_kvrh_346,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,148.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00347,matbench_log_kvrh_347,matbench_log_kvrh_347,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,199.00000000000009,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00348,matbench_log_kvrh_348,matbench_log_kvrh_348,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00349,matbench_log_kvrh_349,matbench_log_kvrh_349,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,40.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00350,matbench_log_kvrh_350,matbench_log_kvrh_350,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,189.99999999999994,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00351,matbench_log_kvrh_351,matbench_log_kvrh_351,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00352,matbench_log_kvrh_352,matbench_log_kvrh_352,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,45.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00353,matbench_log_kvrh_353,matbench_log_kvrh_353,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,74.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00354,matbench_log_kvrh_354,matbench_log_kvrh_354,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,20.000000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00355,matbench_log_kvrh_355,matbench_log_kvrh_355,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,32.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00356,matbench_log_kvrh_356,matbench_log_kvrh_356,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00357,matbench_log_kvrh_357,matbench_log_kvrh_357,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00358,matbench_log_kvrh_358,matbench_log_kvrh_358,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,64.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00359,matbench_log_kvrh_359,matbench_log_kvrh_359,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,135.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00360,matbench_log_kvrh_360,matbench_log_kvrh_360,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00361,matbench_log_kvrh_361,matbench_log_kvrh_361,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00362,matbench_log_kvrh_362,matbench_log_kvrh_362,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00363,matbench_log_kvrh_363,matbench_log_kvrh_363,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,35.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00364,matbench_log_kvrh_364,matbench_log_kvrh_364,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,62.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00365,matbench_log_kvrh_365,matbench_log_kvrh_365,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,107.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00366,matbench_log_kvrh_366,matbench_log_kvrh_366,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00367,matbench_log_kvrh_367,matbench_log_kvrh_367,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,15.000000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00368,matbench_log_kvrh_368,matbench_log_kvrh_368,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00369,matbench_log_kvrh_369,matbench_log_kvrh_369,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,42.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00370,matbench_log_kvrh_370,matbench_log_kvrh_370,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00371,matbench_log_kvrh_371,matbench_log_kvrh_371,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,217.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00372,matbench_log_kvrh_372,matbench_log_kvrh_372,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00373,matbench_log_kvrh_373,matbench_log_kvrh_373,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,32.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00374,matbench_log_kvrh_374,matbench_log_kvrh_374,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,146.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00375,matbench_log_kvrh_375,matbench_log_kvrh_375,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,171.99999999999991,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00376,matbench_log_kvrh_376,matbench_log_kvrh_376,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,167.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00377,matbench_log_kvrh_377,matbench_log_kvrh_377,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00378,matbench_log_kvrh_378,matbench_log_kvrh_378,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,124.99999999999994,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00379,matbench_log_kvrh_379,matbench_log_kvrh_379,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,60.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
