material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,band_gap_ev,notes
matbench_expt_gap_00000,Ag(AuS)2,Ag(AuS)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00301,Ba4B11O20F,Ba4B11O20F,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,7.1,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00302,Ba4Ga4GeSe12,Ba4Ga4GeSe12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.18,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00303,Ba4Ga4SnSe12,Ba4Ga4SnSe12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.16,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00304,Ba4Ga5AgS12,Ba4Ga5AgS12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.52,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00305,Ba4Ga5CuS12,Ba4Ga5CuS12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.82,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00306,Ba4Ga5CuSe12,Ba4Ga5CuSe12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.45,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00307,Ba4Ga5Si18,Ba4Ga5Si18,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.31,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00308,Ba4Ge3S9Cl2,Ba4Ge3S9Cl2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.91,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00309,Ba4Ge3Se9Cl2,Ba4Ge3Se9Cl2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.89,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00310,Ba4InAgSe6,Ba4InAgSe6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.41,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00311,Ba4InCuSe6,Ba4InCuSe6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.23,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00312,Ba4LiGa5Se12,Ba4LiGa5Se12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.65,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00313,Ba4Nb14O23,Ba4Nb14O23,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00314,Ba4Sb3S8Cl,Ba4Sb3S8Cl,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.09,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00315,Ba4Si20Au3,Ba4Si20Au3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00316,Ba4Si3Se9Cl2,Ba4Si3Se9Cl2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.76,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00317,Ba4Sm2Cu2O9,Ba4Sm2Cu2O9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00318,Ba4Yb(CuO3)3,Ba4Yb(CuO3)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00319,Ba5(Ga2Se5)2,Ba5(Ga2Se5)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.2,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00320,Ba5(GaSe4)2,Ba5(GaSe4)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.51,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00321,Ba5Al2Ge7,Ba5Al2Ge7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00322,Ba5Bi3,Ba5Bi3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00323,Ba5Cd(Ga2Se5)3,Ba5Cd(Ga2Se5)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.6,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00324,Ba5Ga6GeP12,Ba5Ga6GeP12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.39,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00325,Ba5Ga6SnP12,Ba5Ga6SnP12,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.21,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00326,Ba5Ge3,Ba5Ge3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00327,Ba5In4Bi5,Ba5In4Bi5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00328,Ba5In4Te4S7,Ba5In4Te4S7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.13,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00329,Ba5Sb3,Ba5Sb3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00330,Ba5V3O12F,Ba5V3O12F,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.85,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00331,Ba6Al4B14O33,Ba6Al4B14O33,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.44,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00332,Ba6Ga2SnSe11,Ba6Ga2SnSe11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.99,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00333,Ba6In2NF,Ba6In2NF,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00334,Ba6Sn6Se13,Ba6Sn6Se13,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.52,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00335,Ba7(SnS3)5,Ba7(SnS3)5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.29,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00336,Ba7B3O9F5,Ba7B3O9F5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,4.94,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00337,Ba7Ga5AgS15,Ba7Ga5AgS15,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.6,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00338,Ba7Ru4Br2O15,Ba7Ru4Br2O15,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00339,Ba8Al10B12O41,Ba8Al10B12O41,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.1,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00340,Ba8Hg4Se7S5,Ba8Hg4Se7S5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.98,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00341,Ba8Sn4S15,Ba8Sn4S15,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.31,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00342,Ba8Ta7O24,Ba8Ta7O24,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00343,BaAg,BaAg,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00344,BaAg2,BaAg2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00345,BaAgSbS3,BaAgSbS3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.2,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00346,BaAl2,BaAl2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00347,BaAl4Se7,BaAl4Se7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.4,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00348,BaAlCu4O7,BaAlCu4O7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00349,BaAu(IO3)5,BaAu(IO3)5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.32,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00350,BaAu2,BaAu2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00351,BaB6,BaB6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.64,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00352,BaBClF4,BaBClF4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,6.89,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00353,BaBSbS4,BaBSbS4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.34,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00354,BaBiClO2,BaBiClO2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.71,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00355,BaCaB2O5,BaCaB2O5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,5.6,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00356,BaCaSn3,BaCaSn3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00357,BaCdSnS4,BaCdSnS4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.3,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00358,BaCu2SnSe4,BaCu2SnSe4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.48,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00359,BaCuSbS3,BaCuSbS3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00360,BaCuSbSe3,BaCuSbSe3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.6,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00361,BaCuTeF,BaCuTeF,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.3,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00362,BaDy2CuO5,BaDy2CuO5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00363,BaEu2Mn2O7,BaEu2Mn2O7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00364,BaGa2GeS6,BaGa2GeS6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.23,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00365,BaGa2SiS6,BaGa2SiS6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.75,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00366,BaGa2SiSe6,BaGa2SiSe6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.88,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00367,BaGa4S7,BaGa4S7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.54,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00368,BaGa4Se7,BaGa4Se7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.64,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00369,BaGe2,BaGe2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00370,BaGe3Pt,BaGe3Pt,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00371,BaGe4(IrS3)2,BaGe4(IrS3)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.54,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00372,BaGe4(IrSe3)2,BaGe4(IrSe3)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.33,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00373,BaGe4(RhSe3)2,BaGe4(RhSe3)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.09,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00374,BaHgS2,BaHgS2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.93,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00375,BaHgSe2,BaHgSe2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.56,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00376,BaIn2(P2O7)2,BaIn2(P2O7)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.97,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00377,BaIn2Ir,BaIn2Ir,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00378,BaLa2CoS5,BaLa2CoS5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00379,BaLa2In2S7,BaLa2In2S7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.87,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00380,BaLa2In2Se7,BaLa2In2Se7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.66,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00381,BaLa2Te5O14,BaLa2Te5O14,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.81,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00382,BaLi4,BaLi4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00383,BaMn4O7,BaMn4O7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00384,BaMn4ZnO8,BaMn4ZnO8,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00385,BaMnO3,BaMnO3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00386,BaNa2GeS4,BaNa2GeS4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.7,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00387,BaNa2GeSe4,BaNa2GeSe4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.25,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00388,BaNa2SnS4,BaNa2SnS4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.27,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00389,BaNa2SnSe4,BaNa2SnSe4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.46,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00390,BaNaB5O9,BaNaB5O9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,4.78,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00391,BaNb4O6,BaNb4O6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00392,BaO,BaO,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,4.8,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00393,BaPd(IO3)4,BaPd(IO3)4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.97,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00394,BaPdSe6,BaPdSe6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.15,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00395,BaPrO3,BaPrO3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00396,BaPt5,BaPt5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00397,BaReH9,BaReH9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.44,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00398,BaS,BaS,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.88,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00399,BaSi,BaSi,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00400,BaSi2,BaSi2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.3,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
